texto,is_offensive,label
"MUITO BURRO!! FALTOU USER, O BASICO DO LIVRO DA 7ª USER USER USER, SOBRE A SEGUNDA GUERRA MUNDIAL E A ESTUPIUSERZ USER, COM O QUE FOI O USER, USERVERIA SER POSTO USER PIJAMA E USER EM UM CAMPO USER CONCENTRAÇÃO USER ""ASCHWITZ"" DURANTE O USER NA REGIÃO, PARA TER NOÇÃO USERSSA ESTUPIUSERZ DA ""PROPRIA LIBERTINAGEM USER EXPRESSÃO!!!"" USERBILOIUSER!!",OFF,1
USER Tirando programa do ar por ter criticado vc ? Tá fazendo propaganda para o Bolsonaro 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ desgraçado,OFF,1
"USER Vc é tão ladrão, mas tão ladrão que quer até roubar a saúde de nossas crianças. Maldito",OFF,1
Nossa que mulher nojenta,OFF,1
"USER USER sério isso? USER n sabe nem escrever amiguinho. Tenho certeza que tenho mais estudo que você, e sim, USER se comporta como um fascista. USER a todos que não concordam com ele e seus apoiadores são agressivos com quem não concorde com seu ídolo.",OFF,1
"USER na vdd n é por causa das crianças, elas são só uma desculpa pra eles exporem o preconceito. Pq eles n se mobilizam dessa forma pra ajudar as milhares de crianças que estão sofrendo na rua, ou ent q estão em famílias tóxicas que maltratam elas? Pq essa galera n se importa, eles n se importam com as crianças, eles só querem jogar seu ódio pra cima dos outros, USER n aceitam pessoas lgbt, n aceitam pessoas diferentes, por isso ficam comentando um monte de besteira e usando as crianças como arma pra atacar o comercial",OFF,1
USER USER USER.. só de fazer essas colocações já está sendo preconceituoso,OFF,1
USER homolodor ter matado mais que o nazismo e temos um partido comunista no Brasil. Temos a China com campos de concentração e vida que segue,OFF,1
"USER USER USER USER USER Isso é para rir? Estás na praia com a tua namorada e apanhas 1 gajo a tirar fotos,que fazes: 1-Perguntas se é por perversão ou por motivos artísticos. 2-Criticas o seu comportamento imoral. 3-Metes a viola no saco e fazes de conta que não viste.",OFF,1
"USER USER Bobo, baitola, bobalhão, zé mané, otario, bananão, pika fina, soca fofo, rodrigo faro no 11 de setembro, cara que nao fez o curso, e cara que lembrou do JOGO",OFF,1
[26/03/2022 09:57:26]: Zé ruela bunda mole [26/03/2022 10:08:28] Mellyssa Maldonado: Vc não fala assim dele hein O QUE QUE EU FALEI? KKKKKKKKKKKKKKKK ODIOOOOOO URL,OFF,1
"Sério gente, medo de ser sequestrado, estuprado ou morto por causa da decadência moral, intelectual e histórica da nazi-reacionaria. Ou eles assinam esse atestado de óbito o fazendo ou vou ganhar dinheiro processando alguns por calúnia, abuso de autoridade e fraude processual...",OFF,1
USER USER desse povo horroroso ZZZZZZZZZzzzzzzzzzZZZZ AMEI O USER♥ DANDO INFINITOS LIKES ♥,OFF,1
USER muito bom o melhor eh ve esses virgens xingando USER muito bom o video,OFF,1
USER Heroína. Conseguiu sair com o cérebro ileso da escola pública petista.,OFF,1
O pior de tudo é ver a USER defendendo o Tarado 👎👎,OFF,1
wtfkkkkkkkkkk,NOT,0
"Esse mendigo é um brincalhão o carro era vermelho não branco ? O USER ele disse que trocou soco mas só mostra ele apanhando ? Rapaz, conheço gente que fala desse jeito aí e na verdade é o maior mentiroso que existe. Outra questão da pessoa que vira mendigo é porque na maioria da vezes não consegue ter boa relações com as pessoas e algumas por problemas mas em fim esse papo dele aí não me comove e nem me engana, só acho que ele deveria respeitar a moça que é casada e o marido dela que agiu errado agredindo. Enfim Ele pode não ter culpa mas algumas coisas ele deveria evitar de falar nessa entrevista.",OFF,1
USER USER capella e mt gostosa fodase,OFF,1
RT USER: o verme da ambição cresce dentro da minha barriga f i l h a d a p u t a n a l a r i c a,OFF,1
meu deus q guri bem ridiculo puta q pariu que odio,OFF,1
"Cancelem esse canal, criem outro canal...Nazismo não! Patrocinadores não apoiem mais esse canal.",OFF,1
"D, at first eu queria te pegar pelos cabelos pq sou ciumenta c meus bebês JJ e achei q vc ia roubar ele de mim, agora eu que quero te roubar dele !!!! vc é uma das pessoas mais maravilhosas que eu conheci te amo um milhão",OFF,1
"""NAO FILHA DA PULTA "", KKKKKKKKKKK'",OFF,1
vagabundo filha da puta arrombado desgraçado etc,OFF,1
aff roubou minha fala,NOT,0
USER USER quer ver ela ficar puta(putinha),OFF,1
cara é isso ai que vampiro brilha no sol caralho q porra é essa vampiro não ama ele ta morto o lobo é todo depilado e não sente frio e vive sem camisa a verdadeira história. O lobo se transforma na lua cheia oq é isso o cara se transforma a hora q quer e isso vc é muito bom felipe,OFF,1
caralho eu sonhei com um negocio q eu comecei a achar q era uma série q eu tinha assistido dai eu lembrei agr q era o sonhoKKKKKKKKKKKKKKKKKKKK eu sou mto bugado,NOT,0
USER que nao gotsa de ser chamado de viado,OFF,1
"N é interesse em melhorar o Brasil é interesse em poder, poder é relativo, para ter poder é preciso ter força, se n é apenas um idiota em um “trono”",OFF,1
"USER USER de Souza ignora essas pragas, provavelmente deve ser algum erro no sistema vai com seu rg na caixa que da pra sacar",OFF,1
moro joga bhc na boca das ratazanas do senado. USER,OFF,1
USER pra caralho! não vou levar a serio alguem que põe o nome de Roberta USER!,OFF,1
o meu primo muito palhaço jesusKJJKKKKKKKKKKKKK,OFF,1
RT USER: Como ser feminista: Ser feia e gorda Pagar peitinho em passeata Ser peluda Odiar homens E achar q isso fará diferença _,OFF,1
USER Son puras ratas hipocritas,OFF,1
Apoiadores? O cara nunca fez porra nenhuma...,OFF,1
USER é traidor e USER é herói agora pra essa turma '-'. Parem de idolatrar políticos pqp,OFF,1
"USER USER USER USER ainda bem que vcs resumiram, eh isso ai mesmo, lixo de pessoa, insuportável, montado kkkkk",OFF,1
"USER USER Reconsidere seu pedido caro Governador, o ideal é a extinguir esse lixo comunista masacarado de cultura! Governador não faça o povo se arrepender! 4 anos passam rapidooo!!",OFF,1
VAI TOMAR NO CU BOLSONARO VEIO DESGRAÇADO CENSURA ESSE TWEET TAMBEM CORNO URL,OFF,1
"QUE INFERNO o * que além de um grande gostoso, me faz o favor de gravar coisa com o mingi, daniel e jackson…………… triste vida da mulher cis hétero que acha um boy lixo atraente (mas ele é)",OFF,1
que si le voy a dar su regalo? pero claro marica claro,OFF,1
"O que o pessoal não consegue entender é o contexto, ele pode dizer que a educação é uma merda em relação a outros países, mas quando ele específica um período, comparado a outro período específico no Brasil, só dá pra discutir com dados, porque em alguns períodos houve evolução em outros não, por menores que sejam as evoluções, elas existem, o caminho é longo até o Brasil USER, mas para isso é necessário avaliar com dados a evolução, assim teremos noção de quem pelo menos olhou pra educação com bons olhos.",NOT,0
"USER URL USER Vá se foder, Centrão, antro de saqueadores dos cofres públicos da nação brasileira. USER USER USER USER USER USER USER USER USER USER USER",OFF,1
"USER por que esplanar essa questão do éverton pra imprensa né? isso é ""papo interno"", ninguém precisa saber. que loco burro.",OFF,1
"Daqui a pouco você vai defender pedófilo. Pois seria direito deles, de expressar seus desejos sujos. Segue a mesma linha. Existem coisas que não se tratam de opinião, pois só fato de existir, já um crime contra o próximo.",OFF,1
USER USER só iria transar aos 11 anos se fosse com um padre!,OFF,1
canalha,OFF,1
"Esse fdp tá achando que é quem pra vim falar assim comigo porra, eu tô com cara de palhaça agora seu arrombado?",OFF,1
"cara nunca tinha assistido, ta passando agora no megapix e bicho... esse vampiro é bem viadinho... caraca....",OFF,1
"USER USER a sua causa é roubar o povo brasileiro, Lula é ladrão e ignorante",OFF,1
USER Pqp. Vá pros quintos dos infernos. O Enéias tinha razão. Bandido com bandido se dá bem.,OFF,1
BANDO DE HIPÓCRITAS!!! QUEM DEFENDE O USER NÃO TEM A MENOR MORAL PARA CRITICAR AS USER QUE O USER USER.,OFF,1
Johnson e johnsonsssssss pq me foder tanto,OFF,1
USER todo mundo tbm USER é lgbt pq ele é assexuado,OFF,1
"6:00 USER uma baita de uma fofoqueira olha o jeito dela só observando pra falar depois pelas costas, parece até um fantasma atrás da porta de tocaia na discussão depois some 7:00",OFF,1
"RT USER: A Covid nos calou por muito tempo, eles não vão mais nos calar! Este governo vai passar e com eles todos os vermes que tomar…",OFF,1
"Ta foda neguinho, ta fodaaaaaaa",OFF,1
"USER Malas universidades, pesimos profesores y peor política. Opiniones carentes de valor o de honestidad son caracteristicas intrínsecas de este oportunista",OFF,1
"Vocês ñ entenderam ainda né, vcs são comunistas e isso vai acabar.",OFF,1
USER Ainda bem q não botaram a tag ridícula que subiram kkk,OFF,1
"RT USER: Esse cara é um monstro, um psicopata. É assim que esse delinquente diz que defende as crianças??? Pegar um menino indefe…",OFF,1
USER USER Esta tan idiota que se hecha de enemigo al país vecino por eso y por andar ayudando socialistas,OFF,1
"USER NO SPAR, CARAI???!!?? Deixa essa Jojo de dentro sair!!! Larga o doce JoJo!!!!",OFF,1
"Mano n dá Hoje o dia foi estressante Briguei Fiquei triste Minha mente está perturbada agora... Perdi meus amigos,perdi tudo Mano,eu sou idiota talvez?",NOT,0
RT USER: USER te sento a vara gato baitola,OFF,1
"USER USER é uma hamburgueria não uma escola, pai que precisa de uma hamburgueria pra educar filho é um pai vagabundo ou não é pai.",OFF,1
"cara, dedo quente nesse cu gelado foi ótimo vei, ri pa caralho!!!!",OFF,1
USER pintadas . estamos velhos mas nao morremos USER contiinua mas Os corruptos q comen na mão do Maia vão ser preso fora USER,OFF,1
"USER A questão não é ideia ruim, depende da sua ideia, oras. Se for uma visão sem noção tipo esse Monark, não torna estuprador, mas uma pessoa de caráter MUITO duvidoso, afinal, a partir do momento que se permite um partido Nazista, o nazismo deixa de ser um crime! Imagine esse discurso com estupro, defender partido de estuprador, você defender isso sabendo que automaticamente o estupro iria deixar de ser um CRIME, o tornaria uma pessoa desprezível e MUITO sem noção! Afinal defender a liberdade deles não faria que parassem de estuprar, eles perderiam o medo de fazer isso, afinal, não é mais CRIME, né? Podem sofrer represálias morais mas não podem ser punidos por isso 😍 É brincadeira que vocês não consigam enxergar o absurdo dessa fala, USER. Você não seria um estuprador, mas seria merecedor de toda represália, desprezo e consequência por falar uma coisa tão sem noção que iria aparecer pra milhões de pessoas.",OFF,1
USER AMEM SEU FILHO DA PUTA TAVA QUASE INDO TE FALA ISSO,OFF,1
RT USER: Aonde vcs estavam. Incompetência de parasitas dinheiro público URL,OFF,1
USER Já quero que alguém dê um cala boca nesse mendigo fudido chato do caralho,OFF,1
vou ficar comentando que nem um retardado nos videos que eu ver no tiktok,OFF,1
Kkkkkkkk o cara é maluco,OFF,1
"Ave maria, fico tão puta de ler os comentários sobre qualquer coisa da Lorde, como essas bicha do Twitter são cafonas.",OFF,1
"Quem lacra, não lucra USER",OFF,1
""" A diferença se faz no amor gostoso.... Não adianta ser esbelta, porém "" egoísta no sexo, isto é, esperar que o homem faça somente a mulher gozar, sem haver reciprocidade da mesma. É o que não falta, mulheres egoístas na cama.",OFF,1
USER isso sim que USER são...MIL MIL vezes canalhas....emboscando criancinhas !!! Se a familia dessas crianças tem parentes gays o que o resto tem haver!!! Criança aprende e segue os pais.... se os pais são gays ele provavelmente será isso não é um ciclo natural das coisas .... Pode ter plena certeza que meu dinheiro e o da minha familia USER jamais terão denovo!!!!!! NUNCA MAIS!,OFF,1
"Se é louca não tenho inveja de lixo não senhora, e se esse USER chegasse perto levava logo uma voadora",OFF,1
achei de péssimo tom o algotimo me dar um spoiler ENORME de bridgerton. vai tomar no cu,OFF,1
USER USER veio corno,OFF,1
KKKKKKKKK aprende a escrever e depois venha discutir.,OFF,1
USER USER Roy estas cagao más bien tú eres el que tienes chance de salirte del pacto diabólico y te pongas a sembrar yuca rata de alcantarilla,OFF,1
"USER e a taylor dando as costas pra selena pra andar com esse tipo de gente, vaca interesseira se fosse o contrário os swifties iam cair matando",OFF,1
">>27053a ucrânia é uma mistureba de vários grupos com interesses diferentes, a situação lá meio que continua por continuar, é mais pra afetar a geopolítica da região. já vazou até plano sionista de fazer um estado por lá, relembrando a khazaria. porra, recentemente vazou até plano de estado moedinha na polônia, esses ingratos nem pra reconhecer que os polacos abrigaram eles durante séculos",OFF,1
USER era mtt arrogante USER,OFF,1
USER mlk que dois maluco arrombado mental namoral,OFF,1
eu já tive uma prova com a professora de geografia 3 anos atrás e as provas dela são muito difíceis mano fodeu,OFF,1
"USER E falar de nazismo é tabu sim! Só o USER matou cerca de 20 a 40 milhões de soviéticos... E tem gente que fala ""USER matou foi pouco"" e os hipócritas ficam caladinhos. Aí o USER abre a boca, todo mundo já quer cancelar... O nome disso é *USER*",OFF,1
"Fora fumador de Droguinhas, só apresenta o Flow bêbado e chapado.. aí começa a falar Bosta..",OFF,1
Ainda bem que teve uma organização pra dar cabo do nazismo: o exército vermelho soviético. Nunca se esqueçam. Vamos matar os nazistas novamente. Abram os olhos.,OFF,1
USER USER USER Mano vai se fuder some daqui peste não vou te dar meus cigarros e meu whisky tbm fdp,OFF,1
"incrível como uma pessoa pode fazer a gnt odiar uma música, pqp",OFF,1
USER tá acompanhando o USER de Carvalho em. Agora só falfa o USER ir no flow. Ai seria foda,OFF,1
"USER só fala b0st4, grita igual maluco, totalmente sem noção",OFF,1
Globo lixoooo,OFF,1
USER bando de canalhas,OFF,1
"USER Um vagabundo ladrão desse roubou a Petrobrás e até hj pagamos por isso, vem agora com essa.",OFF,1
Dar risada de si mesmo: USER ! Rir das cagadas alheias melhor ainda ...,OFF,1
"Segundo o canal USER, essas falas muito bem explicadas com requintes de detalhes, como ele disse: andei cinco passos, girei 360 graus e etc. Isso é sinal de mentira. Pra mim, ele aproveitou de uma carência dessa mulher e a ganhou na lábia. Pode ser que hoje ela se arrependa do fato e ele também não assuma que a conquistou. Carência é foda!",OFF,1
O audio esta péssimo Léo,NOT,0
USER Ladrão Canalha,OFF,1
USER assistiu essa fazenda? querer comparar jojo com karol é sacanagem,OFF,1
USER da Silva USER A maconha atrofiou o cérebro do Monark!,OFF,1
USER USER ate pode enganar ludibriar manipular mas hoje em dia ta cada vez menos não com cordo com esse presidente mas vocês são um lixo que o USER sustenta lixo pior que lixo,OFF,1
USER USER mas eu comecei a falar de processo? além de racista agora ces sao cego?,OFF,1
"USER é um completo imbecil, USER",OFF,1
